x,y
89.75761359525141,76.64716220713453
90.1605032058856,63.74674922253272
91.5540993806357,76.13283452127627
79.78476177514142,58.56389307036103
79.51892536863753,78.78152281627624
91.5240492771091,60.7599554313219
86.22512936508312,70.57134628043204
88.52655755937612,57.51394984361768
62.37635559086053,89.18255331970077
97.18277400668518,72.18772698659917
85.3630900086834,82.02592514712103
95.02375731619594,71.30312528283126
32.97799124754064,91.34234330798333
52.42886483489639,99.89607594836255
59.549028169618296,89.12185258342123
32.45182964062013,92.7077318493137
48.485219837359146,87.24961273296357
39.55618825914126,66.94204685578333
51.50725705687437,81.53812696317554
49.412241219985205,86.74164489171675
29.881091145495983,91.75056211943729
45.44014567560192,90.06184478704884
35.607499387739054,83.74140596746128
44.3750951917288,92.07222166519841
38.47724822838808,105.72037735810954
33.71820112934147,101.33284271591485
59.55487367372535,91.73040801006141
32.05078298614972,92.96842013412338
39.967264659769036,95.909827528864
31.85944799592487,109.12310939390771
38.25670111179728,94.39145426571548
36.68102420683938,93.98710967589444
51.57260668812902,83.49406802235764
44.17355512194469,104.00391519616066
43.71658358443983,80.11511128073981
27.88123853901384,97.72005098106825
40.99038067872269,75.4080306373738
56.69308571836373,86.52110349934252
38.795314332838686,98.93068456340377
34.67247391368427,104.91450141239582
20.26311358985687,78.23660402882358
34.39320480972809,96.2774904666121
42.28360530737659,104.8008703045574
39.64574463370303,83.26873969386372
16.020985395340475,99.9721020644955
22.30942908814204,84.00810434627486
33.32682212813807,100.6501349360916
35.59966334576172,85.46920437023805
54.73701159894166,109.77424105247543
20.961240772908198,94.35421231684765
52.48240821558306,89.20095209117552
30.289437917990515,95.53619865168893
40.480260897897985,77.64441377450972
49.81984486533126,87.35133160621471
42.01359251562811,97.93336786015158
57.34505421089436,85.46647335219056
30.398850489597976,103.89763246404176
44.12773825580158,85.12202329637203
25.814737329173933,78.05913106386242
46.67707505690013,73.11559849561529
42.09332429808242,101.36386243615694
35.738938363589014,89.22173916161016
32.18791486387526,91.69716105334855
49.038133922024116,93.57542376296196
49.38357369215224,103.07796291009058
31.18665437875697,93.00216216580971
50.56507101153366,101.28929327826305
26.714197326598743,87.95338369094392
34.41963475765716,86.82955208390305
51.2258912802996,89.98372045229291
23.75542816653681,82.10876676926438
33.46536742131207,95.07175906017812
32.00269756813655,103.6737105325572
42.47945765907499,114.24995701556213
46.293955956822074,103.21977506961014
29.799512304844082,101.25770156818146
45.98223789719246,97.17244595589938
29.93095552437975,102.94851029832763
52.56559772738834,90.68003873757189
47.209235779360974,89.40906065526893
40.66278540475731,101.12448998939124
45.00400813016283,96.58898835873244
50.16894857785931,96.02657574002832
48.220333701024444,83.11158223413018
44.72234224101844,95.40678046872304
42.34553786385144,93.93909086000427
50.157168171105425,107.10804559728301
48.99082508724078,98.77955984590477
34.88262787409664,111.68155185693126
47.085696522452224,79.82473940850569
43.199131305019385,93.94346717906782
34.38862256980587,90.26652636814171
48.07449714996465,109.14534997509085
23.596524530138186,98.09499695511835
36.54262779960994,95.22209841962065
41.63473338769219,83.30157756351589
37.06327413909167,80.28942983107429
43.86859365546746,88.47997961018858
36.998388479889236,79.84765537802349
43.38984068910646,89.74012911395764
44.520876349231486,98.44327430525448
48.46975868435605,89.31176940402501
29.064866926252215,102.41129263649964
43.627707080477826,76.52277089301403
44.14602278503699,85.72881967569289
35.8484816557,105.27390616228145
42.93907142468592,102.41090791039271
43.49030643312586,101.61107994327261
28.745698168957155,82.21208435443233
35.91644634068171,66.20488389095502
55.02453714199322,98.26726116785292
43.44163593424159,94.22585689633442
36.25435752903488,97.5196432442772
27.686153119442594,92.06669057035933
35.178767378531546,93.99600857904066
47.120423693547735,96.57840060643541
51.664979146605035,76.71138579398203
58.54903387888636,87.11034489547161
56.371770540962935,101.64986110552951
26.668118652692012,94.00746010148366
37.792707925343606,76.06153638264956
40.4820753043772,95.21361742367976
37.380980419878384,100.42765464394317
56.313953079715404,92.10187351102172
23.822549864735628,92.1746243519252
36.640421346676916,92.63908997265385
48.77859865298328,91.33535872226014
30.17661714351079,100.17443141368913
33.39869251404105,94.5319345831316
38.843935755941814,93.49589880199932
36.93385363709522,112.78994173716185
42.155176902664145,91.7100155627588
61.18342966214347,93.60916177751864
44.91594455300584,89.05230025442225
32.383762019722944,98.31995693333448
40.32980267155803,70.84147616359454
31.089179483376924,75.26211128611126
62.33959288737779,99.44226543128524
67.11675570479656,69.14223956806313
46.18224897320816,66.19486619647057
59.827922144823546,80.92667773944225
50.2868117747229,76.26231254356465
40.80139925815021,67.58121444397693
59.61969426133038,85.24611922261764
65.67112470409727,94.53963796943046
52.753681886539724,72.13222369484313
46.443966500953024,75.26094916673873
54.7565341785364,75.73983002132593
38.20491966207994,84.4124502016656
58.11325855550836,83.40261348732805
56.25307775814315,79.46355899639141
56.95218100549489,81.05604032957595
63.6792377563046,76.97879780132718
44.44135040220655,79.2096097336857
50.93817305449256,66.96870652276317
64.48323531579123,70.99108269830819
51.24948206039134,71.13567691706268
53.63312137457381,81.45674775182923
51.7225767782481,82.39931344976776
49.29424072785738,63.57290509165075
57.72994411815013,75.9602584152677
64.69228790445837,66.66595701652133
57.70917583729029,80.08074633238427
53.94255825967965,70.81095935177935
60.10637237116497,91.3691589393694
53.5739445069713,81.6239993181939
47.50461075578632,55.459754645208065
51.36281384431878,76.7075835617721
38.26696179494945,99.20115169020254
56.014649198697015,80.36731161654023
62.05544015839728,69.32259961157168
72.9310737691615,73.94204728735687
35.91183459040917,83.1767341177389
48.745138234834094,68.13201175458467
56.525772963236484,83.60183579827458
54.628188416652804,72.48397264907837
63.78558836286868,65.83358461895972
50.9323475948697,75.73374688101548
45.881889988459946,64.12792252559906
48.62255137744755,74.75043108645406
64.43841879038546,74.05567249876607
39.439766863874894,81.09401890136061
52.79189899010388,91.17268076881881
60.451809343079915,88.49259606520435
47.42200148945213,69.18846738965014
62.34972904396797,72.93600349025824
38.28177168148069,88.04620141925892
38.187659767479175,63.65805251382403
53.66980305446699,80.21214142147656
31.912341450007744,75.05329870218522
64.16466088814637,80.65288790825778
56.692703645425745,65.14436641085777
53.17585448089604,84.11629684956758
58.2143576830559,79.84425263255947
48.50636020543722,103.18097611676691
49.42611884772077,68.4773403375848
56.504402844845245,78.86237782959114
53.85034759268279,45.74973974776498
59.75167819627442,70.23605696008816
47.42430003944762,77.80171549061177
52.32632408350948,84.25867529708032
62.83454787405396,90.2910819489693
35.79863333547494,79.10352579789219
49.41861918893771,75.10350875135238
49.832969566489176,88.97452058055521
58.80682656985432,63.61735980571313
59.176016157555694,85.47292655126789
53.97544317323828,62.064512354839366
51.010311889525205,91.66913836709674
69.71836878458032,88.01590228791213
79.60556343553706,89.99493475818171
33.21087173825072,74.14616535730686
75.56914732880173,76.76829972194341
63.41967235784666,69.5259179138956
28.602555288911944,69.96418847495997
56.07173294962814,78.07469124489877
66.66369100353933,57.30037612990215
45.58973965181543,76.21852525889291
55.243363507899765,71.82259475237662
49.04013342999573,75.61700839651199
54.82771435600734,61.313617320236354
66.49875355104221,50.5343402459692
69.85872744300428,81.97616303121364
58.91703006367314,71.34622065027519
51.64162361754825,64.04649852751302
49.318278599323094,77.49817180001637
38.876908930760116,79.51636859635897
76.29567859546228,76.34942369916378
51.43814714900445,59.416779269477594
44.51075174266509,85.2131758910428
43.269508098164074,82.03554028891908
55.77843881159828,65.42890834446413
53.7366359011134,83.1118378126823
49.828485859279866,73.21781671525531
44.03308687822805,58.05550173476418
60.528935602168346,83.9739001542981
57.728185195214124,69.9450709403348
30.741795184251952,60.87662167458839
37.49249684152829,85.87611607055682
50.91692579418544,70.19834198234194
42.89974059437233,75.2281501204289
42.5164138070533,77.43919703645594
57.69997201766687,75.74710745186425
45.38992750003337,77.53325526354296
43.38908826577321,77.97580318711023
30.394184927910402,63.295636706143675
54.33298396275225,88.9057878228046
46.30718155751457,83.22208909730077
57.43558780228421,80.90652332449545
55.74130487960191,78.31972983286472
53.14466739766052,73.74408734572529
57.98868761881913,68.52723434768787
66.06383456189356,77.33173951204702
58.126270036980564,73.64079926598629
31.6723671595229,75.13028016164816
76.88262250670607,80.6624665864724
45.89916383498515,59.083057389495444
44.55318506443174,88.79792871242753
64.16522250758283,78.1258991820986
53.22867473471282,79.07801471424618
39.42235976009248,78.87096968807649
48.67421461924091,59.362584156011636
62.884390862621686,68.36741463526393
46.192036698337226,70.28029536658238
47.55349968661757,96.44181066239682
42.686076050322804,80.7152471700676
50.162014518892995,96.48393154028132
24.768092029313124,90.39165940670424
45.671208721255724,97.20707314367935
48.08964090836767,76.08438858991983
45.62668815575438,91.92542353526198
30.06660173265283,88.12824713927213
50.36766707860919,87.2925130959164
37.44948571765228,88.31246601474217
33.573666194245334,79.09332618233823
34.66489492741479,78.33535937318706
48.5142500636159,90.08294127971966
39.16383030049224,84.00658254859619
50.90837969342854,72.44753618301097
34.20970826221905,109.56349007482241
44.134336880048046,99.97130351291278
52.43800442659051,77.08913169030359
44.316039564903875,88.11188083770585
56.757840950786964,81.75211189381163
49.20199965095446,79.15559882670144
48.760022032649765,92.17336362125951
40.198399025483845,86.48329412095362
27.454729170936425,76.7294287394054
39.93890419498255,75.76243450069671
45.66597194074872,84.22931159136738
55.491367312539836,73.79954654102899
46.19397031112674,70.94769725688015
39.82242126975291,92.52024831845839
49.21299403663271,79.09841638913421
46.95652802306915,92.02641459641877
51.42482780538719,91.05371166380012
54.52040536820283,99.49267543752903
37.83815738534647,79.83375388673358
42.49780248513673,85.30323661099169
41.85149215363104,103.32358048907473
43.12426087877164,72.21201140322597
45.98675091764933,82.44931168849729
41.22381478983587,74.64755139229939
63.40922461733538,70.6998210108224
58.51885252770235,63.25173838142325
47.50948553943967,88.86086776545665
45.24133740069751,79.93493687880455
44.22850446400684,91.67148610092879
35.9280070640489,90.3380378875293
52.60075749890653,80.89879661178084
46.64117548059043,73.06233208831796
53.3535704742182,98.03169767950875
35.75246233385938,84.37708975636727
40.41516939910019,85.52197911137354
42.67364941026289,94.91100889613718
43.44060710031165,84.15838213292713
40.964772036942556,80.12851700833713
44.84044496594224,81.01965865901236
48.35869982396425,80.44849837618477
45.6204656773123,84.51439045660669
35.50346406691823,91.45117888140598
33.85063709879026,80.76441414610788
57.161303073321164,77.24468332858434
53.00624533899029,93.15456664056452
72.29929891691631,96.52901323824811
56.11918969676404,96.80344691482159
40.49436550814942,94.72811628129267
31.600829416818893,88.00260588741591
58.26263048003481,87.73740336666195
39.49470941234111,90.05815634264302
45.65784166999573,85.38796760345501
64.44421351312903,79.31292595294246
45.60417447953386,99.80884034964804
25.86578203497104,84.32155457800734
38.127675670791135,78.98016102953184
51.187015773482905,65.81142110517403
44.61100667071272,89.88600269022525
43.72111097478704,94.57578781592902
44.16366125241824,96.44695115086321
43.97304986908345,79.43238824439155
64.71771384025246,86.12514995862746
48.11959951719484,96.39907606346833
46.785332906916985,89.08314806820574
47.77329195849649,82.37473659885485
35.40559643334291,72.33475392657567
43.37725688490857,86.5695113551651
43.62098618407032,86.30825667505201
33.24047468955474,92.45460658962557
44.01616261567245,68.66069422086943
28.61209581294177,71.56304082616269
64.82527238993458,98.72297082567904
43.04625615150147,79.0072551548622
45.965444118737516,90.28246976445041
40.16576996753489,81.89830814726734
31.4697271691464,78.21851804717679
41.11023867365539,80.15202389230929
44.518722974773716,93.38686989459224
49.4822383084038,93.86960183183245
41.76050729779304,97.6705131114471
46.385929547933834,85.27199723048989
56.51965255583101,86.81810600437059
41.97499653504117,90.94724625829504
55.86189004010916,86.56302330035926
53.383693214902884,92.86477361547368
60.38884469830127,78.69122954855173
40.882794070867014,82.77988942316351
53.573814914409695,84.3175483371621
54.85594937833749,89.31893166717454
55.171982011301566,78.58597033434232
26.199255068401126,84.05395758818791
30.808185839997563,84.77449812061492
32.0055578584379,93.46459880239603
42.41963000396027,109.07300358714471
45.186958034798735,84.30585412749973
53.079662492895125,99.44950157221446
65.89355436012659,100.45016081175515
37.406739343169846,85.88062116269647
49.558959035497566,85.45753215757863
34.94755808405965,80.74938790946445
33.28192103865878,87.94462316965968
37.56476931451298,96.82258904338619
33.91777706548481,90.4755424751273
46.136826896849115,91.71852247911687
48.580132090009016,80.99369068082926
40.20522937353674,96.19324700052282
43.02660159665233,86.48635411765486
49.86393883376645,104.1982850276974
42.4935768633017,91.43403701835874
37.48568694536054,95.68993601025514
38.560972581436914,94.42821622042759
50.028375862824156,93.23545921235679
50.34357431730323,97.9085807534869
29.732358959621912,91.84852323687241
49.91694482106972,102.75890870668718
44.822902347985504,100.61706013384251
53.935379919048955,84.07340965825288
49.619594157203935,89.59452888005437
44.03417059715098,76.94032642888693
33.28123595085042,95.91564993035426
32.19924117990912,78.57185667833681
34.267243572232125,104.81095603468415
45.98416326862751,72.82173803719493
50.11238322861453,91.3279774389296
35.88139365030903,93.29921657280455
53.82295062813645,89.86253503703273
47.416742243719945,105.03917001274645
37.89491403345979,96.61853904850616
31.015032681161127,104.67571708477834
49.95391678312013,107.27755538805386
44.47289335864301,100.2024172334702
52.77620711479476,98.44449180374333
41.13490448310873,91.38563255336123
42.36123465250148,81.31482084499174
38.82000387453063,82.7865891125883
50.320195923098396,108.49993171416158
33.87073359282202,84.54935594630767
66.6196410390486,96.87033912005013
60.79424034200359,92.80991711709783
60.661739869330844,101.75674116705181
53.90160001032617,83.95793071682695
55.509648920635186,100.09503856039774
58.49385220819015,94.23751209957283
50.38052291463011,106.09681556033487
51.68480654903924,96.08225779543265
52.79729810153349,106.8509221952173
57.48725948247105,93.84747595890296
69.40880295964715,88.33799731519504
53.82628113508193,86.99649511817373
48.368022099084584,84.45577336438971
38.430523731914974,100.91560624071023
47.354474720512286,89.45123699034656
39.67376429050226,84.66856734653847
33.61832590021599,80.1287650764425
42.92172658111779,89.9580873526371
48.565837424967164,85.91396387466435
52.29251746168472,81.26174144564547
52.67800015128411,87.69807175532087
28.629437480004636,80.04729582209558
33.89360114774314,101.25440191036293
47.822811442656956,101.69537639017777
50.045153884663456,99.80135709008763
44.51112021483019,83.96595871013939
34.81030234761343,102.64684275057945
41.359647574041546,84.5384995810854
33.451727934276356,78.50395676129473
38.6321650676231,91.11646602188246
50.58904254180893,79.5265114257177
30.96407999225721,86.28872751622545
43.57075300837495,93.61742114586558
47.60311147992503,100.30709283971595
47.509315505143014,115.29727712251899
41.844560090985254,92.07359398938914
38.95584933565965,83.13607384176768
53.66794968728857,97.21926145018125
52.23313862398901,121.69669139885532
60.707621945023035,104.47642746778475
38.43695085146405,100.6955620456848
54.32177198815201,94.87206931006023
30.963248255913914,113.57264399933088
43.81603724473578,83.40758805662318
45.07936457080143,97.76044023696036
39.231572086241606,109.75168800313168
41.75745661286197,93.050698620412
34.01732032819038,78.62603312749563
22.378917153118238,76.6805109430597
42.86405533876792,107.37475395583033
45.431655761611005,101.3673384747598
34.73086672226606,91.89212280260344
45.36529555285343,89.66652629121165
60.15526444130128,79.83105369239405
43.45998178634173,109.09048020512566
55.91667627319181,84.23411903745246
65.0419033942419,86.68453800450102
26.310951973663272,83.20119337265145
47.17212283312379,91.67067746057315
29.098997095389024,88.92653379197982
51.4161154061572,80.0001741823024
57.64336108115854,99.88657901351999
43.31220983490124,118.00027352024941
40.908203085831985,91.5543876114255
56.351188245168245,80.50380723024277
47.23522154835666,83.48294088336017
43.90158302010859,98.06807571452953
